,title,price,link
64,"ASUS Vivobook Go 15 (OLED) 2023, AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD OLED, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Backlit KB/Black/1.63 kg), E1504FA-LK542WS  ","47,990",https://amazon.in//ASUS-Vivobook-Windows-Backlit-E1504FA-LK542WS/dp/B0BTWCN881/ref=sr_1_130?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-130
65,"ASUS Vivobook 15, Intel Core i5-1235U 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (8GB RAM/512GB SSD/Win11//Backlit Keyboard/Silver/1.7 kg), X1504ZA-NJ522WS  ","40,890",https://amazon.in//ASUS-Vivobook-i5-1235U-Keyboard-X1504ZA-NJ522WS/dp/B0CZ3F72MV/ref=sr_1_131?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-131
66,"Lenovo IdeaPad Slim 3 12th Gen Intel Core i5-12450H 14"" (35.5cm) FHD 250 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa built-in/3 mon. Game Pass/Grey/1.37Kg), 83EQ005VIN  ","49,190",https://amazon.in//Lenovo-IdeaPad-i5-12450H-35-5cm-83EQ005VIN/dp/B0D6MPVN7B/ref=sr_1_33?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.1W0buun-v-75B7EFlMS2z2Mb57dCNKrFj-KeoUBwvefOC_6umSWQja5-wpc93c1y7hlljv2MvsrsJMa5ozEEdKmWEoxM1btIqLpPTAmd3EOkLC9i5ZKE5d590K8dvueC22rfivQcmHaJ5NfL7qn4rsSDxf-eDFDxcvEQvmlIYVA5w4TAUTGBKy3xzcwbxaO9HnIV0LmPLcZ_h5m9BTA2KOrXoV3tkVC2scc5FPWKoBs._GEvncubdewqhR7Qn2TOMWC6ldMgwhpdvcTGpSrOZ7k&dib_tag=se&keywords=laptop&qid=1729535432&sprefix=laptop%2Caps%2C245&sr=8-33
67,"ASUS TUF F15 Gaming Laptop, Intel Core i5-11400H 11th Gen, 15.6-inch (39.62 cm) FHD 144Hz,(16GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), FX506HF-HN025W  ","50,990",https://amazon.in//ASUS-SmartChoice-i5-11400H-GeForce-FX506HF-HN025W/dp/B0C27SD9YR/ref=sr_1_132?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8&dib_tag=se&keywords=laptop&qid=1729535481&sprefix=laptop%2Caps%2C245&sr=8-132
68,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6"" (39.62 cm) FHD, Thin & Light Laptop (16GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ542WS  ","40,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTQzNTc0NDg2MzY1NjA6MTcyOTUzNTQ4MTpzcF9idGY6MzAwMjQ4MTUzOTU0MDMyOjowOjo&url=%2FASUS-Vivobook-Laptop-Windows-E1504FA-NJ542WS%2Fdp%2FB0BTWF2BQX%2Fref%3Dsr_1_133_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535481%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-133-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
69,"ASUS Vivobook 15 (2023), Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Fingerprint/Silver/1.7 kg), X1504VA-NJ324WS  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NTQzNTc0NDg2MzY1NjA6MTcyOTUzNTQ4MTpzcF9idGY6MzAwMjgxNzM4NzM1NTMyOjowOjo&url=%2FASUS-Vivobook-i3-1315U-Fingerprint-X1504VA-NJ324WS%2Fdp%2FB0BRY19K7R%2Fref%3Dsr_1_134_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.VL4CMoA1m_2BPKvZOxpe5vsR1nfeA4eUhywJewPMSJQ4NJjsqCbkUjtUpxJ4jc3kRYtUkUGebOKhnqtcERjhqQLXr0U1TrnKrQawp5Y2478qhIzEYF8HqtF3OjR2JCHu6in-7uWlXOi-OcLaHoG4Fx20r35Yhh5zMaDdXR4Ko1y7XSYyP69K89NNbAgghSYGKDx2z2CNamEy7U1MIi85lnhPsthseQsTqiq7ztrDVfc.f3P_uMHrhiS7RMMT1jZYCxLwvIrMukKq3YTuK8g9rJ8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535481%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-134-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
70,"Lenovo V15 12th Gen Intel Core i5-1235U 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg), 82TTA07RIH  ","44,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzQ0NTc5MjYyODQ4NjMxOjE3Mjk1MzU0ODg6c3BfYXRmX25leHQ6MzAwMzQwOTY2ODQ5NTMyOjowOjo&url=%2FLenovo-V15-i5-1235U-Windows-82TTA07RIH%2Fdp%2FB0DDY3SG2G%2Fref%3Dsr_1_129_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535488%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-129-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
71,"Acer [Smartchoice Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","24,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1MzQ0NTc5MjYyODQ4NjMxOjE3Mjk1MzU0ODg6c3BfYXRmX25leHQ6MzAwMTkzOTA5Njk3MDMyOjowOjo&url=%2FAcer-Smartchoice-Premium-Windows-AL15-41%2Fdp%2FB0CWTSF1TK%2Fref%3Dsr_1_130_sspa%3Fcrid%3D1I4MOMTVBBY8T%26dib%3DeyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1729535488%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D8-130-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
72,"HP Smartchoice Victus Gaming Laptop, 13th Gen Intel Core i5-13420H,6GB RTX 4050 GPU,15.6-inch(39.6 cm),FHD,IPS,144 Hz,16GB DDR4,1TB SSD,Backlit KB,B&O (Win 11,MSO,Blue,2.37 kg),fa1317TX  ","79,990",https://amazon.in//HP-Smartchoice-i5-13420H-15-6-inch-fa1317TX/dp/B0D1YHWVF9/ref=sr_1_131?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-131
73,"Chuwi HeroBook Plus 15.6"" FHD Laptop, Intel Celeron N4020 Dual Core Processor Upto 2.80GHz, 8GB RAM, 256GB SSD, Intel UHD Graphics, Windows 11,WiFi 6,Webcam,BT 5.2,HDMI Port,38Wh, 1.74kg (Iron Gray)  ","18,990",https://amazon.in//Chuwi-HeroBook-Plus-Processor-Graphics/dp/B0D9QQ7SS1/ref=sr_1_132?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-132
74,"Lenovo IdeaPad Gaming 3 Intel Core i5-11320H 15.6"" (39.62cm) FHD IPS 60Hz Gaming Laptop (8GB/512GB SSD/Win 11/NVIDIA GTX 1650 4GB/Alexa/3 Month Game Pass/Shadow Black/2.2Kg), 82K101B6IN  ","49,999",https://amazon.in//Lenovo-IdeaPad-i5-11320H-39-62cm-82K101B6IN/dp/B0B5RWBPV5/ref=sr_1_133?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-133
75,"Dell {Smartchoice} G15-5530 Core i5-13450HX| NVIDIA RTX 3050, 6GB (16GB RAM|1TB SSD, FHD|Window 11|MS Office' 21|15.6"" (39.62cm)|Dark Shadow Grey|2.65Kg|Gaming Laptop  ","69,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjM5NjYwMjg1MDY5NzI3OjE3Mjk1MzU0ODk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDMzMzcyNzA4MTkzMjo6MDo6&url=%2FDell-Smartchoice-G15-5530-Gaming-i5-13450HX%2Fdp%2FB0CRKXDX83%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.4sJgvHA5QI1eO0y1Ty2doqUEpDFt1buIK-isWrMuFFo78TnSKuamiafnj_i1tJtR.4NJYwIOtWjmNx6EYUoFPuRvRFgyyY1Eb-Gi3O9070o4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CRKXDX83%26pd_rd_r%3D08fddd46-f11d-4b2e-aa33-1b6196511181%26pd_rd_w%3Dtwdb6%26pd_rd_wg%3DRvIBl%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D3K9DGZVMVTT5SFYMJYVQ%26qid%3D1729535488%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-129-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
76,"Acer Aspire 5 Gaming Laptop Intel Core i5 12th gen (16 GB/512 GB SSD/Win11 Home/4GB Graphics/RTX 2050) A515-57G (15.6"" FHD Display, 1.8 Kg)  ","57,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjM5NjYwMjg1MDY5NzI3OjE3Mjk1MzU0ODk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM0OTkwOTcyMzIzMjo6MTo6&url=%2FAcer-12-Cores-Processor-Graphics-A515-57G%2Fdp%2FB0B5KTSVTG%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.4sJgvHA5QI1eO0y1Ty2doqUEpDFt1buIK-isWrMuFFo78TnSKuamiafnj_i1tJtR.4NJYwIOtWjmNx6EYUoFPuRvRFgyyY1Eb-Gi3O9070o4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B5KTSVTG%26pd_rd_r%3D08fddd46-f11d-4b2e-aa33-1b6196511181%26pd_rd_w%3Dtwdb6%26pd_rd_wg%3DRvIBl%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D3K9DGZVMVTT5SFYMJYVQ%26qid%3D1729535488%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-130-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
77,HP 15 Core i3 13th Gen (8GB RAM/512GB SSD/FHD/MS Office 21/Backlit Keyboard/15.6-inch (39.6 cm)/ Windows 11/Silver/1.59 kg) fd0186TU Laptop  ,"40,981",https://amazon.in//HP-Backlit-Keyboard-15-6-inch-fd0186TU/dp/B0D2KDCWJL/ref=sr_1_34?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.1W0buun-v-75B7EFlMS2z2Mb57dCNKrFj-KeoUBwvefOC_6umSWQja5-wpc93c1y7hlljv2MvsrsJMa5ozEEdKmWEoxM1btIqLpPTAmd3EOkLC9i5ZKE5d590K8dvueC22rfivQcmHaJ5NfL7qn4rsSDxf-eDFDxcvEQvmlIYVA5w4TAUTGBKy3xzcwbxaO9HnIV0LmPLcZ_h5m9BTA2KOrXoV3tkVC2scc5FPWKoBs._GEvncubdewqhR7Qn2TOMWC6ldMgwhpdvcTGpSrOZ7k&dib_tag=se&keywords=laptop&qid=1729535432&sprefix=laptop%2Caps%2C245&sr=8-34
78,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 3050 Graphics 6 GB VRAM, 144Hz Display (16 GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","70,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjM5NjYwMjg1MDY5NzI3OjE3Mjk1MzU0ODk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM1MTA2MTAxNDEzMjo6Mjo6&url=%2FAcer-i5-13420H-Graphics-Display-ANV15-51%2Fdp%2FB0CQP1T2VW%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.4sJgvHA5QI1eO0y1Ty2doqUEpDFt1buIK-isWrMuFFo78TnSKuamiafnj_i1tJtR.4NJYwIOtWjmNx6EYUoFPuRvRFgyyY1Eb-Gi3O9070o4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CQP1T2VW%26pd_rd_r%3D08fddd46-f11d-4b2e-aa33-1b6196511181%26pd_rd_w%3Dtwdb6%26pd_rd_wg%3DRvIBl%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D3K9DGZVMVTT5SFYMJYVQ%26qid%3D1729535488%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-131-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
79,Dell latitude bagpack  ,"1,449",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjM5NjYwMjg1MDY5NzI3OjE3Mjk1MzU0ODk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDM3NjE0MjQ3MzAzMjo6Mzo6&url=%2FDell-Latitude-Graphics-Business-Warranty%2Fdp%2FB07YV4P55Z%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D1I4MOMTVBBY8T%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.4sJgvHA5QI1eO0y1Ty2doqUEpDFt1buIK-isWrMuFFo78TnSKuamiafnj_i1tJtR.4NJYwIOtWjmNx6EYUoFPuRvRFgyyY1Eb-Gi3O9070o4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB07YV4P55Z%26pd_rd_r%3D08fddd46-f11d-4b2e-aa33-1b6196511181%26pd_rd_w%3Dtwdb6%26pd_rd_wg%3DRvIBl%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3D3K9DGZVMVTT5SFYMJYVQ%26qid%3D1729535488%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C245%26sr%3D1-132-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
80,"(Refurbished) Dell Latitude E5450 5th Gen Intel Core i5 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14"" (35.6 cm) HD Display/Windows 10 Pro/MS Office/WiFi/BT/Webcam/Intel Graphics)  ","16,500",https://amazon.in//Refurbished-Dell-Latitude-Display-Graphics/dp/B0CY5GS6DP/ref=sr_1_134?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-134
81,"Samsung Galaxy Book3 (NP754) Intel Core i3 13th Gen 1315U 39.6cm (15.6-inch) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11 Pro (64bit)/Intel UHD Graphics/Silver/1.57 Kg), NP754XFG-KB3IN.  ","37,990",https://amazon.in//Samsung-15-6-inch-Windows-Graphics-NP754XFG-KB3IN/dp/B0D83YDSGM/ref=sr_1_135?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-135
82,"MSI Modern 14, Intel 12th Gen. i3 1215U,36CM Laptop(8GB/512GB NVMe SSD/Windows 11 Home/UHD Graphic/Classic Black/1.4Kg),C12MO-1205IN  ","28,990",https://amazon.in//MSI-Windows-Graphic-Classic-C12MO-1205IN/dp/B0D22L96QY/ref=sr_1_136?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-136
83,"HP 15s Ryzen 5 (8GB RAM/512GB SSD/FHD/Windows 11/ MS Office/Numeric Keyboard /15.6""(39.6cm)/Silver/1.69 kg) eq2144AU Laptop  ","39,000",https://amazon.in//HP-15-6-inch-graphics-speakers-eq2144AU/dp/B09RZRF1PJ/ref=sr_1_137?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-137
84,"(Refurbished) IdeaPad Slim 5 Ryzen 5 7530U 14-inch (35.5cm) WUXGA OLED Laptop (16GB/1TB SSD/Win 11/Office 2021/Backlit KB/FHD Camera/Alexa/Arctic Grey/1.46Kg), 82XE007DIN  ","49,630",https://amazon.in//Renewed-IdeaPad-14-inch-Backlit-82XE007DIN/dp/B0CPPKQQ48/ref=sr_1_138?crid=1I4MOMTVBBY8T&dib=eyJ2IjoiMSJ9.ahSJq7-AFTmMWbHIWbtYbCTeTzvgawLURYqkAjwPrKPqDt-jjENewo6Hia-4BHb4AQBMz1dN64yTQ50wjSFJVTfvQPNvLEIzhfThw3SKKmRMlKPzf1yverJ4sgvGKhqCiZdDwbRPhwLPcDyNPf1U9ykEkfSkGDIkJcSCBKWRSvHXQyzxJKtX-64ZnQfK8Gn4TUR1N3us1qKZlTCbg3PU93qLB_RIDwIx7W_rjQDUK8M.lFDkv8M0uRHyoBfMK1TnUVmdWQiCFLHpoUBr6NvjRy4&dib_tag=se&keywords=laptop&qid=1729535488&sprefix=laptop%2Caps%2C245&sr=8-138
